full_text,Label;;;
@TeddGus Biasanya kalau orang yg bernafsu ambisi tuk meraih jabatan kekuasaan itu dari awal merasa dibayangi oleh ketakutan akan kalah,maka dibuatlah cara licik lewat celah lemahnya hukum dan penempatan org utk rencananya demi nafsu tsb. Rakyat sudah muak dg cara Prabowo Gibran itu.,POSITIF;;;
@h4lim37 @P4P4B0W0_2024 @prabowo @aniesbaswedan @ganjarpranowo @gibran_tweet @99propaganda @AndreasSolusi @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @florieliciouss @are_inismyname @kurawa @seeksixsuck @cakimiNOW @PKSejahtera @DPP_PKB muslim yg lebih moderat, dan mengedepankan persatuan antar umat beragama. tapi demi mencoba mengambil suara umat Kristen, ya apapun dilakukan termasuk safari natal.  yg gue tau sih temen2 yg Kristen gak ada yg mau pilih 01 krn mrk takut akan di intimidasi kalo anies yg jd prsdn,POSITIF;;;
@yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana dari sini pun terlihat, prabowo di tinggalkan orang2 yg d dukungnya, walau skrg jokowi berbalik ke dia, tp sblmnya jokowi berpaling, begitupun sandi uno, jadi yg sbnernya punya masalah siapa?,NEGATIF;;;
@tempodotco Pa Jokowi presiden yang sangat tegas jelas akan membangun IKN bersama mas Gibran dan pak Prabowo,NEGATIF;;;
@99propaganda @prabowo @bengkeldodo @Ndons_Back @Bank_Joee_ @are_inismyname @florieliciouss @KhoirilAnwar_ @PapaBowoCenter @BANGSAygSUJUD @G0mb4k @Alie_Fahnoor Calon presiden masa begitu. Dari wibawa nya aja ga punya. Emang ada di negara lain presiden joget joget ga jelas keluarlah arti kata gemoy dari kaum kaum bodoh.   Mungkin mereka yang milih mereka yang bodoh dan siap sengsara selama di tinggal disini.,NEGATIF;;;
@DimasPotoy @aniesbaswedan @ganjarpranowo @prabowo Happy mother's day☕🇮🇩💪 Sebelum jualan keliling,  Emak Bikin kopi untuk abah. https://t.co/g9LWusyiA6,POSITIF;;;
@UyokBack @KPU_ID @bawaslu_RI @jokowi @prabowo @gibran_tweet Pesta demokrasi yg gak asyik....,NEGATIF;;;
@StefanAntonio__ Kamu sindir2 Jokowi gkpengaruh terhadap pemilih lihat aja nanti Prabowo pasti menang kamu semakin sakit hati,POSITIF;;;
@NenkMonica Selamat tinggal Gerindra dan Prabowo...!!!,NEGATIF;;;
@Dennysiregar7 Ini tweet yg sangat keliatan kalah banget. Semakin yakin prabowo gibran menang,POSITIF;;;
@tvOneNews Terimakasih pak prabowo sudah mengerti kami semua,NEGATIF;;;
@siregar_elang da..kupulin saudara2 mu sampe nenek kakek mu biar dapet makan siang gratis😂😂😂 kyk ternak KUDA PRABOWO AJA dibuat rakyat ini😂😂😂 https://t.co/I2UAN92ebF,POSITIF;;;
@OktavianusYahy1 @prabowo @psi_id Indonesia mau dipimpin orang yg bisanya jualan joged.........,POSITIF;;;
@P4P4B0W0_2024 @prabowo @aniesbaswedan lagu2an lu dah kek polower jutaan,POSITIF;;;
@ekokuntadhi1 Core of the core utang luar negeri adalah Prabowo dan Jokowi,NEGATIF;;;
Pada momen itu, Prabowo juga menyampaikan dukacita yang mendalam kepada orang tua, istri, anak, serta keluarga para korban. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,POSITIF;;;
@Anak__Ogi @jokowi @JimlyAs @ridwankamil @gibran_tweet @erickthohir @KhofifahIP Saya tegak lurus ke jokowi.. mantap dukung prabowo gibran. Senyumin aja fitnah2 kayak gini...,NEGATIF;;;
Ijin off pamit dari Twitter dulu sesaat....   Ini postingan buat tinggalan  Selasa 21/¹¹/2023  Acak mimpi halu kita Gofud mimpi buruk kita Prabowo Gibran mimpi indah dan masa depan Indonesia emas #PrabowoGibranIstimewa   Yang setuju RT Like  Ga setuju komen plus Rt Like juga… https://t.co/uhwwpGnpYO,POSITIF;;;
@BosPurwa @prabowo Yaudah sih selama pak lurah @jokowi dan pak ketum @PartaiSocmed gak mempermasalahkan ya berarti udh dianggap wajar hal begini. Gini ya bos @BosPurwa Prabowo itu mau menang pilpres dikira gak cape kali sekarang udh joget kalo nanti kalah lagi?,POSITIF;;;
@are_inismyname @prabowo @99propaganda @bengkeldodo @P4P4B0W0_2024 @alextham878 @Ndons_Back @Alie_Fahnoor @Bank_Joee_ @florieliciouss @Kimberley_2024 @KhoirilAnwar_ Hadeh saya si engga banget pilih pelanggar HAM,POSITIF;;;
@sigitwid Donaturnya prabowo bro?? Tanggapin tuh 400t dan temuan ppatk.,NEGATIF;;;
@Kanjeng2022 Prabowo selalu kalah itu karna memang rakyat gak Sudi milih dia. Kejahatan terkait peristiwa 98 Yg begitu keji dan sangat tdk menghargai nyawa anak bangsa, itulah yg membuat kami selalu berjuang mati2an utk mengalahkan dia, siapapun lawannya.,NEGATIF;;;
@archie99634 @PreciosaKanti @KaribGanjarYK Prabowo pasti menang,NEGATIF;;;
"@BosPurwa Mungkin prabowo merasa hasil pilpres bisa spt 2019, mengandalkan seuatu kekuatan besar agar terpilih sbg pemenang..dia lupa bahwa pilpres kali ini Allah sdh atur pdip menjadi musuh/ saingan jkw. Maka BODOH betul jika merasa TAKABUR.."",NEGATIF";;;
@psi_id Pokoknya jngn diragukan lagi deh pak Prabowo dan mas Gibran. Pendukung nya bnyak udh pasti kemenangan ada untuk mereka,POSITIF;;;
@geloraco Apa salahnya pak anis.... Ys salah sepatutnya prabowo yg melanggar kode etik seharusnya kpu menggugurkannya  dari pencapresan,NEGATIF;;;
iya wkwkwk mending 02 lah prabowo dihati dan selama2nya,POSITIF;;;
@Dennysiregar7 @aniesbaswedan @prabowo @ganjarpranowo Menata hati karna kalah ya bang....,NEGATIF;;;
@Leonita_Lestari Keledai tidak terperosok ke lobang yang sama sampai 3x Ni Prabowo sudah gagal pilpres 3x masih amu mengulang u/ ke 4x hanya orang bego mengulang hal yang sama sampai 4x dan berharap hasil yang berbeda.. . Yg beda dr Prabowo cm dipoles jadi gemoy Gembrot letoy..,POSITIF;;;
@Fahrihamzah Wkwkwk ini maksudnya nyindir orang² di koalisi perubahan versi @SBYudhoyono dan @AgusYudhoyono. Betapa malang nasibmu, Gus! Ditinggal Anies, gabung Prabowo pun kalah oleh yg kata @bumnbersatu dipungut dari comberan. 😅,NEGATIF;;;
@hasyimmah Mas, pakai otak dikitlah!!  Ganjar nanya 2 pertanyaan, terkait pembentukan pengadilan HAM dan Prabowo diminta membantu mayat2 yg diculik Prabowo, Prabowo tidak menjawab, lari ke mana-mana!! Debat 1 ini, dipastikan 2 putaran dan persaingan ketat Ganjar dgn Prabowo di putaean 2.,POSITIF;;;
@pro_gibran_ Akhirnya ada yg fokus dan melek soal memperisapkan sdm para milenial dan gen z semakin yakin utk dukung Prabowo Gibran,NEGATIF;;;
jaya selalu untuk bpk prabowo-gibran. maju terus pantang mundur,NEGATIF;;;
Alhamdulillah pak jokowi mendukung prabowo gibran, jokowi adalah prabowo gibran, prabowo gibran adalah jokowi,,POSITIF;;;
@PDemokrat @prabowo @Gerindra Di puji loncat2  Partai sakit hati  Sudah kepalang malu maka yg cacat moral secara hukum pun Oke lah 🤣😂,POSITIF;;;
@maymarmas @tvOneNews Memilukan gimana? Kata penjilatnya Prabowo menang saat debat kok 🤪,POSITIF;;;
@NayDonuts @prabowo @gibran_tweet Betul Pak Tua. Biar rakyat yg menentukan! https://t.co/UECjGCozq6,POSITIF;;;
@VIVAcoid Woe partai @prabowo jangan lupa bahwa pilgub dan pilpres yg lalu kami berkorban untk elu dan partai elu. Terus elu berkhianat- terus elu ungkit soal jasa elu ama anis? Emang elu sendiri? Kami.semua relawan anis ..,NEGATIF;;;
"@anonjawa Gua gk masalah ada yg dukung prabowo, cuman klo milih gegara ganti image jdi gemoy"" goblok nya gk ketolong"",POSITIF";;;
@siregar_elang Kotoran yg udh dibuang di mkn lagi Itu lah julukan yg tepat untuk projo yg dukung prabowo,NEGATIF;;;
Mau gimana pun Prabowo pasti menang,NEGATIF;;;
@jansen_jsp @prabowo Alasan Gibran diusung sebagai Cawapres karena Prabowo udah apatis terhadap rakyat Indonesia. Prabowo yang dulu saya coblos dua kali itu kalau debat bawa data. Dua kali dia kalah sehingga dia percaya semua rakyat seneng diplanga-plongoin.,NEGATIF;;;
@are_inismyname @prabowo @P4P4B0W0_2024 @99propaganda @Ndons_Back @bengkeldodo @BANGSAygSUJUD @florieliciouss @Bank_Joee_ @genx36545403 @Zero8ok Demi ngebela buat narasi panjang amatt,POSITIF;;;
@abi_maulana11 @yusufagro @prabowo @AgusYudhoyono @alextham878 @andre_rosiade @AlmaghribiS @BANGSAygSUJUD @Kimberley_2024 @Chaves1305 @Kenikir27 @G0mb4k @askencana Woow ajaib sekali bs pindah sendiri silang y,silangpun tak sudi utk melarang pak @aniesbaswedan utk tdk terpilih,NEGATIF;;;
@liputan6dotcom Pak Prabowo pemimpin terbaik utk Indonesia yg bersinar terang,NEGATIF;;;
@Dennysiregar7 @tempodotco @kumparan Mau bilang oposisi aje malu malu luu den.   Cocok emang jadi oposisi plus radikal radikul sekalian.   Tolak semua program pemerintah jokowi. Antitesis jokowi nii yeee.   Ganjar Anis masuk putaran kedua.  Tapi Prabowo yg di lantik jadi presidennya.   Awokwokwokwokwok,NEGATIF;;;
@SotoAyam1970 @bengkeldodo @prabowo @gibran_tweet @P4P4B0W0_2024 @Ndons_Back @bentangnegeri @AditBandit234 @Alexemeru @Alie_Fahnoor @AlmaghribiS @AndreasSolusi @AndersonTampu @are_inismyname Bagaimanapun juga susah mau branding Pak Prabowo Gemoy,POSITIF;;;
@Uki23 Pelitikus ko Gumunan Jokowi Bergumul sama Prabowo aja Seindonesia gada nyang Heran ko Mekmekmek,POSITIF;;;
@CNNIndonesia Mungkin ini bentuk keprihatinan Prabowo setelah melihat cv gibran ini.... https://t.co/3p59d7NFM1,NEGATIF;;;
Prabowo dihati rakyat adalah bukti nyata bahwa kepercayaan itu tidak hanya sekadar kata-kata, tapi sesuatu yang tercermin dalam tindakan dan dukungan riil.,NEGATIF;;;
@suaradotcom Pak Prabowo, Gibran, salam hormat buat kehebatan kalian, selalu mendukung!,POSITIF;;;
@tvOneNews Horee, duo kece Prabowo dan Gibran bikin semangat tinggi!,POSITIF;;;
@tempodotco TKN gak liat itu foto? gambar gak bisa boong. keliatan banget terkesan Prabowo habis babak belur disikat lawan2nya kok dibilang menang? akwokkwokkwokkk,POSITIF;;;
@are_inismyname @gibran_tweet @prabowo @bengkeldodo @99propaganda @Ndons_Back @AndreasSolusi @DarekaRendy @Kimberley_2024 @florieliciouss @AlmaghribiS @BANGSAygSUJUD Wajar aja dia disebut pemimpin masa depan gaya kepemimpinannya beda dari yang lain!,POSITIF;;;
@Kelakuanmu_itu @desa_bersatu @prabowo @gibran_tweet @jokowi @Gerindra @airlangga_hrt @tempodotco @NajwaShihab @NarasiNewsroom @geloraco @TirtoID @Dennysiregar7 @dennyindrayana @ainunnajib @narkosun Netralitas aparatur sipil bukanlah pilihan tapi kewajiban. Sayangnya beberapa dari mereka lebih memilih untuk menjadi alat politik yang kotor,NEGATIF;;;
Prabowo pemimpin yang mampu menyatukan perbedaan untuk satu tujuan. #02UntukPersatuan DukunganGEMPITA UntukPrabowo https://t.co/MOgjys7gEz,POSITIF;;;
@liputan6dotcom Salam hormat untuk Pak Prabowo, sosok pemberani dengan hati lembut.,NEGATIF;;;
@Ryan_Fighter7 Lebih percaya Anis Muhaimin dari pada Prabowo yg emosian tempramental pelaku pelanggaran HAM,POSITIF;;;
@geloraco @prabowo, rakyat juga tidak suka dengan Pemimpin yang pernah melakukan penculikan2, apapun alasannya, karena itu melanggar HAM. Paham?,POSITIF;;;
@CNNIndonesia Apa orang2 seperti Sby ini yang disebut orang terhormat di negeri ini? Di bawah orang2 sprt Sby inilah situasi negara jd kacau balau. Mukanya sih serius, terlihat tulus, tapi pikirannya penuh intrik bagaimana meraih kekuasaan. Persetan dgn etika bahwa dialah yang memecat Prabowo.,NEGATIF;;;
@psi_id Prabowo-Gibran menang satu putaran!,NEGATIF;;;
prabowo dihati santri,NEGATIF;;;
Prabowo pantas mendapatkan dukungan agar energinya dapat diarahkan pada hal-hal yang positif.,POSITIF;;;
@Dahnilanzar @prabowo @gibran_tweet @mohmahfudmd Dan hidupmu apa tenang ya? Gak dan bathil bedanya sprti siang dan malam.. Koq kamu micek? Malu ngaku kaum intelek ternyata telek.,POSITIF;;;
@blantik_pedhet1 @Dargomb33306384 @jokowi Jaman sekarang lakunya yg gemoy ya bro, padahal tua Bangka gak ada prestasi. Dishare dong prestasi prabowo. Masa dagangane prabowo sing dipamerke jenenge  Jokowi. Koyo blantik tanggaku, dagangane wedus kacangan sing dipamerke pedhet metal. Kan anjing...! 😄😄😄😄😄,POSITIF;;;
@AgusYudhoyono @prabowo @PDemokrat Nama besar pak SBY habis dengan mendukung bocil yg culas memanfaatkan Paman MK yg sudah jelas2 orang yang melanggar etika berat dan dipecat dari ketua MK..  Kasihan Pak SBY..,NEGATIF;;;
@Beritasatu Aduh, pak Prabowo itu pemimpin yang bikin hati klepek-klepek! Gemes banget melihatnya, tapi tetap bisa menjalankan tugasnya dengan kebijakan yang simpel tapi brilian. Terlalu menggemaskan untuk diabaikan!,NEGATIF;;;
Haji Ade menegaskan para ulama Jabar tetap istiqomah seperti di Pilpres 2014 dan 2019 lalu #PrabowoGibranIstimewa #PrabowoGemoy #BersamaIndonesiaMaju Prabowo Subianto,NEGATIF;;;
@asfan_warah @dr_tompi Debat dg analogi main bola, Ganjar yg buat umpan Anies yg buat jadi gol, Prabowo nyerang Anies, Anies serang balik prabowo blunder gol lagi, Anies menang telak,POSITIF;;;
@islah_bahrawi Prabowo Gibran 1 x Putaran✌️🇮🇩👍,POSITIF;;;
All in prabowo gibran menang satu putaran https://t.co/DUYKIIdYwA,NEGATIF;;;
@hendra_misni @ajengcute16__ Yg track recordnya bagus aja. Yg dri bnyk survey prabowo yg unggul. Uda pasti itu yg bner gak jauh hasilnya,POSITIF;;;
@pangestimira Michael: Dinamika politik jadi alasan kita dukung Prabowo-Gibran nomor urut dua di Pilpres 2024. Menuju Indonesia Maju! dekade08,POSITIF;;;
Legacy jokowi memangnya apa mas? Selain dia tidak pernah pro nilai-nilai demokrasi dari ketiganya memenuhi semua unsurnya. Anies dengan jejak intoleransi, Prabowo pelanggar HAM, Ganjar Wadas dan Kendeng.,POSITIF;;;
@genx36545403 @prabowo tujuannya mencegah stunting dan mencoblos no 2,POSITIF;;;
@KompasTV Sangat banyak lembaga survei yg menjadi konsultan Prabowo tetapi tetap saja kalah!! https://t.co/C1hpu7cbBC,NEGATIF;;;
@Fahrihamzah Prabowo Gibran anti orba beliau menjunjung tinggi nilai-nilai reformasi tulus bekerja jujur dan bersih,POSITIF;;;
@OposisiCerdas Orang yang tak ada etika itu Prabowo &amp  Gibran,NEGATIF;;;
@Hasbil_Lbs Wkwkwk main narasi ini lagi 🤣 di kira Prabowo itu siapa? Orang tuanya Anies? Ayah Anies? Orang yang menghidupi Anies dari kecil? Guru Anies dari kecil? Wkwkwk emang goblok ini kader, udah gak mampu lawan secara gagasan sampe harus pake serang personal, taek.,POSITIF;;;
@don_muzakir_ @prabowo @gibran_tweet Indonesia pasti Maju rakyat pasti makmur p. prabowo pasti menang,NEGATIF;;;
@tvOneNews Melting banget liat kekompakan Pak Prabowo dan Gibran.,NEGATIF;;;
@kumparan @prabowo Sesama pelanggar etik sedang beraksi, betapa boboriknya kandidat2 ini,POSITIF;;;
@alisyarief Tenang saja pak Prabowo saya sudah ada disini...  Masyarakat kapan mau sadar dan bangkitnya dari sistem yang bobrok ini?😉😉😂😂 https://t.co/uXp3V9wSpo,POSITIF;;;
@YRadianto Pjg lebar intinya cm 1 benci dg Prabowo...Klo gibran bersanding dg Ganjar pasti byk narasi pembenaran dan pujapuji jokowi...prabowo ada plus minusnya tp intinya dia org baik mk alam akan memenangkan org baik dan yg jahat semoga segera insya...sukur2 jd muallaf,NEGATIF;;;
@yusuf_dumdum Wkwkwk yg interview pendukung prabowo dan yg diinterview konsultan prabowo,POSITIF;;;
Itulah yang menjadi kekuatan beliau. Beliau ada untuk kita oleh karena itu marilah kita ajak masyarakat di sekitar kita keluarga kita untuk sama-sama datang ke TPS pada tanggal 14 Februari nanti untuk memilih Bapak Prabowo Subiakto. Semoga Indonesia ke depan bukan hanya https://t.co/FtGfFjOR5i,POSITIF;;;
@CNNIndonesia Dan termasuk si wowo ini kapitalisnya, dg fakta bhw dia telah menguasai ratusan ribu hektar lahan di kalimantan maka ga heran klo wowo getol banget  ikutan bangun ikn..  betul ga @prabowo  ??,POSITIF;;;
@GunRomli Seperti tahun 2019 yak, Tim Prabowo Sandi buat pos pemenang Jawa Tengah di Solo dekat rmh nya Jokowi.  Eh kalah ternyata. Mungkin ini untuk kedua kalinya yak 🙊🙊😂😂😂😂😂,POSITIF;;;
@PandamPamungkas @ZUL_Hasan @prabowo ga punya hati agama sndiri jadi bahan olokan anda seorang pejabat negara tapi tdk bs menjaga lisan,POSITIF;;;
@winangun_s57362 @andre_rosiade Kita dukung @prabowo untuk jadi pebisnis saja. Tujuannya biar bisnis jalan kan? Ya udah saya dukung. Untuk presiden.... Ya negara ini tidak untuk bisnis pribadi.,NEGATIF;;;
@Perju4ng4n @prabowo @Gerindra @mediaindonesia @indikatorcoid @saifulmujani @poltracking Prabowo keren merangkul semua kalangan bangsa Indonesia #PrabowoGemoy Pilpres Riang Gembira,NEGATIF;;;
@Resty_J_Cayah @prabowo @KPU_ID @bawaslu_RI Biar rakyat yang masih normal logikanya menghukum kesombongan orang sepuh ini memalukan lebih baik tidak dipilih jadi pemimpin bangsa karena otaknya kecil, mungkin mengecil karena usianya yang sudah tua,NEGATIF;;;
@candrapmngkss @Paltiwest https://t.co/zio2jVU5iS  Dari dulu pendukung Prabowo selain bodoh musti galak ya? Hobby nya ngancam,POSITIF;;;
@bengkeldodo @prabowo @AgusYudhoyono @Kimberley_2024 @Andiarief__ @jansen_jsp @MukarromahNur78 @Ndons_Back Utk Penuntasan Pelanggaran HAM kok ndak ada?,NEGATIF;;;
@Fahrihamzah Prabowo-Gibran mah anti orba dong,NEGATIF;;;
"@Hasbil_Lbs Kasihan Pak Prabowo, dirujak habis... Beliau sdh berubah kok... Beliau sdh tua lho, apa harus Taubat Nasuha di depan umum agar semua percaya... Atau kita bernyanyi aja yuuk Lumpuhkan ingatan ku tentang kasus dia...!"""",NEGATIF";;;
Bang, 2019 bukannya hasil Survei Denny JA yg buat Prabowo sujud syukur duluan, tapi hasil akhirnya kalah?   🤣MK🤣MK🤣MK🤣MK🤣MK🤣,POSITIF;;;
@BosPurwa Justru kyk gini yg disukai gen z krn lucu ga usah tegang tegang lurrr.. prabowo pasti menang lol haah sante,NEGATIF;;;
@Uki23 Di politik gak ada kata kacang lupa kulitnya, dulu Prabowo bertarung dgn Jokowi, eeeh sekarang jadi budak Jokowi. Ini namanya apa yaaa.,NEGATIF;;;
@PandamPamungkas @kumparan @prabowo @Dahnilanzar Sorry yeeee.... Sorry yeeee, gw ga akan pilih kamu 😀😀😀,POSITIF;;;
@kiki_daliyo Yg ngide pak wowo itu jokowi part 2 siapa deh?? Jelas Prabowo Bukan Jokowi,NEGATIF;;;
@psi_id Keren punya pemimpin kaya Pak Prabowo dan Gibran, syukur deh!,NEGATIF;;;
@pro_gibran_ Mantap semoga semakin banyak dukungan kepada prabowo gibran semakin yakin akan menang dalam satu putaran.,NEGATIF;;;
Prabowo pelanggar HAM,POSITIF;;;
@Gerindra Apapun hasil surveinya prabowo nanti harus menang di 2024,POSITIF;;;
JelasPasti AyahBowoGibran JelasPasti Ambyarnya. @prabowo @Gerindra  dan @gibran_tweet ngak jelas prestasi dan capaian dlm skala nasional slain ndompleng popularitas dr @jokowi gmana coba negara dibuat coba²/eksperimen kalau gagal warganya yg sengsara sdgkan mrk sejahtera.,NEGATIF;;;
@bumnbersatu @__LOVE_AG4EVER @jokowi @Adiprayitno_20 @ListyoSigitP @ganjarpranowo @aniesbaswedan @prabowo Mungkin cocok kalo dia mengikuti ajang pencarian bakat pelawak karna tak menggambarkan seorang negarawan,POSITIF;;;
"Semua yang nanti siap menampung masa pemilihnya Anies Baswedan, dengan asumsi Anies Baswedan kalah sehingga dua putaran mereka akan masuk ke sini tidak mungkin ke yang lain,"" lanjutnya. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto"",NEGATIF";;;
@AgusYudhoyono @prabowo @PDemokrat Saya sangat simpati kepada Pak SBY dan juga kepada Pak AHY , tapi itu dulu sebelum blunder mendukung Prabowo Gibran , jadi Partai Cengeng sekarang,NEGATIF;;;
@Leonita_Lestari Semoga pak prabowo tidak ngecewakan jokowi yg sudah bantu dengan segala upaya. Bahkan berikan anak nya yg belum masanya demi memenangkan prabowo. Semoga prabowo lanjutkan hilirisasi nasinaloisasi dan pembrantasan mafia dan korupsi. Itu saja harapan yg dulu dukung jokowi,NEGATIF;;;
@Adiprayitno_20 Wes Lantik wae Prabowo Gibran,  pengen menang ugal2an udah salah gak mau salah sama kaya di MK salah gak tau malu,NEGATIF;;;
"@tvOneNews Bnyak yg licik skrng ini pak Prabowo dan mas Gibran. Jadi harus hati."",POSITIF";;;
@democrazymedia sudah jelas dibawah kepemimpinan hebat pak prabowo, Indonesia akan lebih sejahtera dalam segala aspek kehidupan,NEGATIF;;;
@Paltiwest Memang Prabowo dari dulu seperti itu ngotot dan tdk pernah berbicara tentang rasionalisasi visinya. Hanya sekedar gertakan dgn janji manis yg blm tentu ditepati. Karena sebenarnya Prabowo-Gibran dipasangkan hanya utk melampiaskan nafsu berkuasa dari rezim saat ini.,POSITIF;;;
@eddy_widodo_165 pilih prabowo..yees,POSITIF;;;
@Dennysiregar7 Kecewa banget sama kang deni. Padahal ngefans sama narasi nya yang keren. Eh malah berubah kek jaman pemenangan prabowo 2014 sama 2019 takut kalah... Sabar kang,NEGATIF;;;
@kompascom memang hanya pak prabowo yg peduli dan cinta dengan pra petani Indonesia,POSITIF;;;
Wajar sih, Pak Prabowo Kiyai itu kan cuma orang tua yang penuh hikmah, bukan layaknya lawan debat yang harus disalamin @sabieew https://t.co/Z3CkLEI8OH,NEGATIF;;;
